2022/05/03 06:43:42 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:43 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:45 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:45 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:45 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:46 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:46 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:49 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:49 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:50 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:51 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:57 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:57 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:58 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:43:59 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:00 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:01 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:02 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:03 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:04 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:44:05 [error] 6960#6960: *239983 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
